SystematicName,Gene,Vol_fL,log2_ratio
YAL053W,FLC2,55,-0.064688068
YAL053W,FLC2,60,-0.071963923
YAL053W,FLC2,65,-0.170606702
YAL053W,FLC2,70,0.30586621
YAL053W,FLC2,75,0.319435226
YAL054C,ACS1,40,-0.124337352
YAL054C,ACS1,45,-0.385765193
YAL054C,ACS1,50,-0.457359277
YAL054C,ACS1,55,0.107211435
YAL054C,ACS1,60,0.188722514
YAL054C,ACS1,65,0.029874307
YAL054C,ACS1,70,0.383589765
YAL054C,ACS1,75,0.065542256
YAL055W,PEX22,40,0.059991663
YAL055W,PEX22,45,-0.445311119
YAL055W,PEX22,50,0.136989297
YAL055W,PEX22,55,0.157172342
YAL055W,PEX22,60,-0.68606621
YAL055W,PEX22,65,-0.237438349
YAL055W,PEX22,70,-0.024948734
YAL055W,PEX22,75,0.637614856
YAL056C-A,NA,40,-0.496302011
YAL056C-A,NA,45,-0.715031218
YAL056C-A,NA,50,-0.628070621
YAL056C-A,NA,55,0.025345004
YAL056C-A,NA,60,0.015088835
YAL056C-A,NA,65,0.892517968
YAL056C-A,NA,70,0.526141039
YAL056C-A,NA,75,-0.493858835
YAL056W,GPB2,40,0.288300364
YAL056W,GPB2,45,0.043808018
YAL056W,GPB2,50,-0.101563656
YAL056W,GPB2,55,-0.139172967
YAL056W,GPB2,60,-0.101728658
YAL056W,GPB2,65,-0.099255607
YAL056W,GPB2,70,0.042166132
YAL056W,GPB2,75,0.01837415
YAL058W,CNE1,40,0.05690528
YAL058W,CNE1,45,0.05186969
YAL058W,CNE1,50,0.136124297
YAL058W,CNE1,55,0.20760081
YAL058W,CNE1,60,-0.63064812
YAL058W,CNE1,65,-0.452649818
YAL058W,CNE1,70,0.175549777
YAL058W,CNE1,75,0.218427841
YAL059C-A,NA,40,0.078039211
YAL059C-A,NA,45,0.625527006
YAL059C-A,NA,50,1.405242248
YAL059C-A,NA,55,-0.437289102
YAL059C-A,NA,60,NA
YAL059C-A,NA,65,-0.906193473
YAL059C-A,NA,70,0.566482652
YAL059C-A,NA,75,NA
YAL059W,ECM1,40,0.474103698
YAL059W,ECM1,45,0.967038939
YAL059W,ECM1,50,0.132913961
YAL059W,ECM1,55,-0.237521959
YAL059W,ECM1,60,-0.245446371
YAL059W,ECM1,65,-0.664814429
YAL059W,ECM1,70,-0.752916681
YAL059W,ECM1,75,-0.63557032
YAL060W,BDH1,40,-0.016437581
YAL060W,BDH1,45,-0.632102293
YAL060W,BDH1,50,0.146233735
YAL060W,BDH1,55,0.074614399
YAL060W,BDH1,60,-0.099689761
YAL060W,BDH1,65,-0.189554945
YAL060W,BDH1,70,0.594911686
YAL060W,BDH1,75,-0.174869941
YAL061W,BDH2,40,0.209886512
YAL061W,BDH2,45,-0.222606155
YAL061W,BDH2,50,0.671374898
YAL061W,BDH2,55,0.246984124
YAL061W,BDH2,60,-0.30025871
YAL061W,BDH2,65,-0.018645917
YAL061W,BDH2,70,-0.335421464
YAL061W,BDH2,75,-0.700743454
YAL062W,GDH3,40,1.183641318
YAL062W,GDH3,45,0.310363703
YAL062W,GDH3,50,-0.022347506
YAL062W,GDH3,55,0.023765511
YAL062W,GDH3,60,-1.003985685
YAL062W,GDH3,65,-1.20204006
YAL062W,GDH3,70,-0.305853557
YAL062W,GDH3,75,-0.424681673
YAL063C,FLO9,40,0.281783921
YAL063C,FLO9,45,-0.618680406
YAL063C,FLO9,50,-0.074571289
YAL063C,FLO9,55,-0.589386099
YAL063C,FLO9,60,-0.58215453
YAL063C,FLO9,65,0.006010403
YAL063C,FLO9,70,0.766455608
YAL063C,FLO9,75,0.196054047
YAL063C-A,NA,40,-0.436421185
YAL063C-A,NA,45,-0.479159105
YAL063C-A,NA,50,-0.635094712
YAL063C-A,NA,55,-0.150179388
YAL063C-A,NA,60,0.573681219
YAL063C-A,NA,65,0.555759311
YAL063C-A,NA,70,0.552619603
YAL063C-A,NA,75,-0.801890706
YAL064C-A,TDA8,40,0.767288675
YAL064C-A,TDA8,45,-1.369739575
YAL064C-A,TDA8,50,-0.784777074
YAL064C-A,TDA8,55,-0.946882571
YAL064C-A,TDA8,60,-0.577397224
YAL064C-A,TDA8,65,-0.380231949
YAL064C-A,TDA8,70,1.154731166
YAL064C-A,TDA8,75,0.197693001
YAL064W,NA,40,0.154053833
YAL064W,NA,45,-0.314422925
YAL064W,NA,50,-0.161739476
YAL064W,NA,55,-0.30989326699999997
YAL064W,NA,60,-1.016281083
YAL064W,NA,65,0.562518678
YAL064W,NA,70,0.936843609
YAL064W,NA,75,-1.008920378
YAL064W-B,NA,40,0.951024932
YAL064W-B,NA,45,-1.308015457
YAL064W-B,NA,50,-0.762328105
YAL064W-B,NA,55,0.198501298
YAL064W-B,NA,60,-1.864207719
YAL064W-B,NA,65,0.02752307
YAL064W-B,NA,70,1.02141426
YAL064W-B,NA,75,-0.732198439
YAL065C,NA,40,0.447330902
YAL065C,NA,45,-1.552669098
YAL065C,NA,50,-1.598472787
YAL065C,NA,55,-0.465206256
YAL065C,NA,60,-1.109725602
YAL065C,NA,65,0.760213858
YAL065C,NA,70,0.902658123
YAL065C,NA,75,0.280220917
YAL066W,NA,40,NA
YAL066W,NA,45,-2.942918905
YAL066W,NA,50,-1.870162562
YAL066W,NA,55,-0.285200062
YAL066W,NA,60,-0.918256851
YAL066W,NA,65,0.297132183
YAL066W,NA,70,1.587117385
YAL066W,NA,75,1.009671735
YAL067C,SEO1,40,0.521952703
YAL067C,SEO1,45,-1.060615282
YAL067C,SEO1,50,-0.239991759
YAL067C,SEO1,55,-1.046331056
YAL067C,SEO1,60,-0.667272854
YAL067C,SEO1,65,0.14320141
YAL067C,SEO1,70,0.973081647
YAL067C,SEO1,75,0.079495915
YAL067W-A,NA,40,-0.57213846
YAL067W-A,NA,45,NA
YAL067W-A,NA,50,0.229734397
YAL067W-A,NA,55,-0.426533138
YAL067W-A,NA,60,-1.304854582
YAL067W-A,NA,65,0.349149564
YAL067W-A,NA,70,1.596367264
YAL067W-A,NA,75,-0.497499659
YAL068C,PAU8,40,-0.411884792
YAL068C,PAU8,45,-0.685566442
YAL068C,PAU8,50,-1.309523074
YAL068C,PAU8,55,-0.150619479
YAL068C,PAU8,60,-0.929492025
YAL068C,PAU8,65,0.333542381
YAL068C,PAU8,70,1.322426349
YAL068C,PAU8,75,0.051399153
YAL068W-A,NA,40,0.755926683
YAL068W-A,NA,45,-0.562681053
YAL068W-A,NA,50,-1.361768359
YAL068W-A,NA,55,NA
YAL068W-A,NA,60,NA
YAL068W-A,NA,65,0.429003678
YAL068W-A,NA,70,1.963042244
YAL068W-A,NA,75,NA
YAL069W,NA,40,0.986999682
YAL069W,NA,45,-2.183368068
YAL069W,NA,50,-0.815935215
YAL069W,NA,55,-0.931669896
YAL069W,NA,60,-1.199398178
YAL069W,NA,65,0.054033388
YAL069W,NA,70,0.97455108
YAL069W,NA,75,0.341233169
YAR002C-A,ERP1,40,-0.116612926
YAR002C-A,ERP1,45,-0.307618396
YAR002C-A,ERP1,50,-0.066711775
YAR002C-A,ERP1,55,0.286767431
YAR002C-A,ERP1,60,0.044562418
YAR002C-A,ERP1,65,0.053512687
YAR002C-A,ERP1,70,0.028062416
YAR002C-A,ERP1,75,0.008857768
YAR002W,NUP60,40,0.244401596
YAR002W,NUP60,45,-0.167924983
YAR002W,NUP60,50,-0.143401515
YAR002W,NUP60,55,-0.075876323
YAR002W,NUP60,60,-0.31589104
YAR002W,NUP60,65,0.030559374
YAR002W,NUP60,70,-0.108655236
YAR002W,NUP60,75,0.399350657
YAR003W,SWD1,40,0.169030411
YAR003W,SWD1,45,0.026681452
YAR003W,SWD1,50,0.118373274
YAR003W,SWD1,55,0.358074799
YAR003W,SWD1,60,0.064722185
YAR003W,SWD1,65,-0.393460319
YAR003W,SWD1,70,-0.391880257
YAR003W,SWD1,75,-0.119532397
YAR007C,RFA1,40,0.250367884
YAR007C,RFA1,45,0.009967379
YAR007C,RFA1,50,0.045073553
YAR007C,RFA1,55,0.394578722
YAR007C,RFA1,60,0.319702356
YAR007C,RFA1,65,-0.53172318
YAR007C,RFA1,70,-0.230053925
YAR007C,RFA1,75,-0.588881602
YAR008W,SEN34,40,-1.504499104
YAR008W,SEN34,45,-0.487098211
YAR008W,SEN34,50,0.221472071
YAR008W,SEN34,55,0.737003827
YAR008W,SEN34,60,0.754771039
YAR008W,SEN34,65,-0.523703691
YAR008W,SEN34,70,-0.20634693
YAR008W,SEN34,75,-0.231449653
YAR009C,NA,40,0.161682708
YAR009C,NA,45,-0.356899134
YAR009C,NA,50,-0.081952407
YAR009C,NA,55,0.335847193
YAR009C,NA,60,-0.118607182
YAR009C,NA,65,-0.105263056
YAR009C,NA,70,0.052348684
YAR009C,NA,75,0.008641399
YAR010C,NA,40,NA
YAR010C,NA,45,NA
YAR010C,NA,50,NA
YAR010C,NA,55,NA
YAR010C,NA,60,NA
YAR010C,NA,65,NA
YAR010C,NA,70,NA
YAR010C,NA,75,NA
YAR014C,BUD14,40,0.356958202
YAR014C,BUD14,45,0.079276189
YAR014C,BUD14,50,-0.015034521
YAR014C,BUD14,55,-0.143321864
YAR014C,BUD14,60,-0.257719839
YAR014C,BUD14,65,-0.195501407
YAR014C,BUD14,70,-0.065698225
YAR014C,BUD14,75,0.140861778
YAR015W,ADE1,40,0.296174152
YAR015W,ADE1,45,-1.469017667
YAR015W,ADE1,50,-1.086699754
YAR015W,ADE1,55,-0.959641718
YAR015W,ADE1,60,-0.878044333
YAR015W,ADE1,65,-0.497569333
YAR015W,ADE1,70,1.380435771
YAR015W,ADE1,75,0.650757686
YAR018C,KIN3,40,-3.493585023
YAR018C,KIN3,45,-3.218327362
YAR018C,KIN3,50,-1.987267017
YAR018C,KIN3,55,-0.65379487
YAR018C,KIN3,60,-0.340607465
YAR018C,KIN3,65,0.773370303
YAR018C,KIN3,70,0.725787019
YAR018C,KIN3,75,1.46632991
YAR019C,CDC15,40,0.243745662
YAR019C,CDC15,45,-0.352198395
YAR019C,CDC15,50,-0.123324589
YAR019C,CDC15,55,-0.214319121
YAR019C,CDC15,60,-0.730503344
YAR019C,CDC15,65,0.084888898
YAR019C,CDC15,70,0.475678851
YAR019C,CDC15,75,0.26141431
YAR019W-A,NA,40,1.072182216
YAR019W-A,NA,45,-1.328591825
YAR019W-A,NA,50,-0.848262866
YAR019W-A,NA,55,0.074709566
YAR019W-A,NA,60,-0.58363344
YAR019W-A,NA,65,-0.559917371
YAR019W-A,NA,70,0.588946015
YAR019W-A,NA,75,0.057776331
YAR020C,PAU7,40,-1.152951923
YAR020C,PAU7,45,-0.669075547
YAR020C,PAU7,50,0.611944604
YAR020C,PAU7,55,-0.337869639
YAR020C,PAU7,60,-0.798843422
YAR020C,PAU7,65,0.315327598
YAR020C,PAU7,70,0.923622602
YAR020C,PAU7,75,-0.174811357
YAR023C,NA,40,0.224389719
YAR023C,NA,45,-0.780125762
YAR023C,NA,50,-0.214895326
YAR023C,NA,55,-0.044970325
YAR023C,NA,60,0.226079388
YAR023C,NA,65,0.467563703
YAR023C,NA,70,0.209092986
YAR023C,NA,75,-0.493912031
YAR027W,UIP3,40,-1.111050029
YAR027W,UIP3,45,-0.184746674
YAR027W,UIP3,50,0.133432452
YAR027W,UIP3,55,-0.069774494
YAR027W,UIP3,60,0.459517906
YAR027W,UIP3,65,0.446705671
YAR027W,UIP3,70,0.197276612
YAR027W,UIP3,75,-0.467905544
YAR028W,NA,40,-1.907107112
YAR028W,NA,45,-1.034195719
YAR028W,NA,50,-0.242495736
YAR028W,NA,55,-0.041145364
YAR028W,NA,60,0.257822449
YAR028W,NA,65,1.13962938
YAR028W,NA,70,0.126816186
YAR028W,NA,75,-0.09369079
YAR029W,NA,40,-1.262288289
YAR029W,NA,45,-1.046163711
YAR029W,NA,50,-0.330032895
YAR029W,NA,55,-0.020823407
YAR029W,NA,60,0.695090282
YAR029W,NA,65,0.640229024
YAR029W,NA,70,0.00280919
YAR029W,NA,75,0.186708381
YAR030C,NA,40,-2.082044714
YAR030C,NA,45,-1.377567233
YAR030C,NA,50,-0.170790824
YAR030C,NA,55,0.126791579
YAR030C,NA,60,0.207652273
YAR030C,NA,65,0.76476499
YAR030C,NA,70,-0.249158374
YAR030C,NA,75,0.76845724
YAR031W,PRM9,40,-0.489989915
YAR031W,PRM9,45,-1.108083851
YAR031W,PRM9,50,-0.545903287
YAR031W,PRM9,55,0.127608457
YAR031W,PRM9,60,-0.281813508
YAR031W,PRM9,65,0.21337652
YAR031W,PRM9,70,0.582066975
YAR031W,PRM9,75,0.648621138
YAR033W,MST28,40,-0.552236368
YAR033W,MST28,45,-0.731416722
YAR033W,MST28,50,-0.343636356
YAR033W,MST28,55,-0.127483714
YAR033W,MST28,60,0.318556769
YAR033W,MST28,65,0.742798247
YAR033W,MST28,70,0.274091256
YAR033W,MST28,75,-0.18030979
YAR035C-A,NA,40,NA
YAR035C-A,NA,45,NA
YAR035C-A,NA,50,-1.675846304
YAR035C-A,NA,55,-1.410657013
YAR035C-A,NA,60,-1.277073859
YAR035C-A,NA,65,-1.4823927669999999
YAR035C-A,NA,70,1.461363122
YAR035C-A,NA,75,1.920928429
YAR035W,YAT1,40,0.006764407
YAR035W,YAT1,45,-0.631665649
YAR035W,YAT1,50,-0.206161151
YAR035W,YAT1,55,0.259262652
YAR035W,YAT1,60,-0.348539825
YAR035W,YAT1,65,-1.095773755
YAR035W,YAT1,70,1.002258328
YAR035W,YAT1,75,0.04231516
YAR042W,SWH1,40,-0.246468715
YAR042W,SWH1,45,-0.906329345
YAR042W,SWH1,50,-0.201364434
YAR042W,SWH1,55,0.016743264
YAR042W,SWH1,60,-0.444909595
YAR042W,SWH1,65,-0.256090282
YAR042W,SWH1,70,0.80636017
YAR042W,SWH1,75,0.507234405
YAR047C,NA,40,0.855275553
YAR047C,NA,45,-0.404016451
YAR047C,NA,50,-0.453441668
YAR047C,NA,55,-1.296033771
YAR047C,NA,60,-0.952079369
YAR047C,NA,65,-0.056894274
YAR047C,NA,70,0.842730299
YAR047C,NA,75,0.036949513
YAR050W,FLO1,40,0.092193698
YAR050W,FLO1,45,-0.949626477
YAR050W,FLO1,50,-0.138236042
YAR050W,FLO1,55,-0.345927414
YAR050W,FLO1,60,-0.627698383
YAR050W,FLO1,65,-0.082893008
YAR050W,FLO1,70,0.865788214
YAR050W,FLO1,75,0.386376803
YAR053W,NA,40,-1.384651948
YAR053W,NA,45,-0.590543533
YAR053W,NA,50,0.09111291
YAR053W,NA,55,-0.04460168
YAR053W,NA,60,0.484722723
YAR053W,NA,65,0.249437682
YAR053W,NA,70,0.301299936
YAR053W,NA,75,0.134696192
YAR060C,NA,40,-0.289702356
YAR060C,NA,45,-0.574431833
YAR060C,NA,50,-0.627871092
YAR060C,NA,55,-0.72935241
YAR060C,NA,60,-0.429792128
YAR060C,NA,65,1.007028979
YAR060C,NA,70,0.646460905
YAR060C,NA,75,-0.085262604
YAR061W,NA,40,0.276047498
YAR061W,NA,45,-0.932336227
YAR061W,NA,50,-0.261204341
YAR061W,NA,55,-0.16045451
YAR061W,NA,60,-0.78932851
YAR061W,NA,65,0.10669307
YAR061W,NA,70,0.879908554
YAR061W,NA,75,0.057075138
YAR064W,NA,40,-0.538265124
YAR064W,NA,45,-0.656262334
YAR064W,NA,50,0.318934275
YAR064W,NA,55,-0.07952034
YAR064W,NA,60,NA
YAR064W,NA,65,0.863016507
YAR064W,NA,70,0.858720638
YAR064W,NA,75,-0.233050903
YAR066W,NA,40,0.58529805
YAR066W,NA,45,-1.314897893
YAR066W,NA,50,-0.551132239
YAR066W,NA,55,0.291610138
YAR066W,NA,60,0.439989609
YAR066W,NA,65,-0.009089463
YAR066W,NA,70,-0.003023463
YAR066W,NA,75,-0.246418155
YAR068W,NA,40,0.749900892
YAR068W,NA,45,-0.847628718
YAR068W,NA,50,NA
YAR068W,NA,55,-0.601096943
YAR068W,NA,60,-0.325878882
YAR068W,NA,65,0.374763704
YAR068W,NA,70,1.589252201
YAR068W,NA,75,NA
YAR069C,NA,40,-0.45502868
YAR069C,NA,45,-0.543667381
YAR069C,NA,50,-0.980775138
YAR069C,NA,55,-0.625961502
YAR069C,NA,60,-1.329050104
YAR069C,NA,65,-0.297394765
YAR069C,NA,70,1.505480269
YAR069C,NA,75,0.463457054
YAR070C,NA,40,-0.309554649
YAR070C,NA,45,-0.006025465
YAR070C,NA,50,-0.980490373
YAR070C,NA,55,-0.123382416
YAR070C,NA,60,0.658294827
YAR070C,NA,65,0.373971686
YAR070C,NA,70,0.694414253
YAR070C,NA,75,-1.836100463
YAR071W,PHO11,40,0.502939986
YAR071W,PHO11,45,0.637963758
YAR071W,PHO11,50,0.135463417
YAR071W,PHO11,55,0.224526586
YAR071W,PHO11,60,0.147323573
YAR071W,PHO11,65,-0.234172142
YAR071W,PHO11,70,-1.350871051
YAR071W,PHO11,75,-1.285635835
YAR073W,NA,40,-0.778279068
YAR073W,NA,45,-1.20681241
YAR073W,NA,50,-1.072270286
YAR073W,NA,55,0.073295509
YAR073W,NA,60,-1.217700726
YAR073W,NA,65,0.370900352
YAR073W,NA,70,1.108592561
YAR073W,NA,75,0.656768392
YAR075W,NA,40,0.985142619
YAR075W,NA,45,-2.84493238
YAR075W,NA,50,-0.204928516
YAR075W,NA,55,-0.426892392
YAR075W,NA,60,-1.146960917
YAR075W,NA,65,-0.297866487
YAR075W,NA,70,0.998604878
YAR075W,NA,75,0.009728257
YBL001C,ECM15,40,-0.726052736
YBL001C,ECM15,45,-0.451628287
YBL001C,ECM15,50,0.652476045
YBL001C,ECM15,55,0.125460379
YBL001C,ECM15,60,0.302854708
YBL001C,ECM15,65,-0.110228588
YBL001C,ECM15,70,-0.020230119
YBL001C,ECM15,75,-0.225315109
YBL002W,HTB2,40,-2.335737107
YBL002W,HTB2,45,-3.245441346
YBL002W,HTB2,50,-1.369580707
YBL002W,HTB2,55,0.250864155
YBL002W,HTB2,60,0.550686174
YBL002W,HTB2,65,1.041368381
YBL002W,HTB2,70,0.635231274
YBL002W,HTB2,75,0.061277574
YBL003C,HTA2,40,-5.560594613
YBL003C,HTA2,45,-4.711336057
YBL003C,HTA2,50,-1.557818191
YBL003C,HTA2,55,0.261321024
YBL003C,HTA2,60,0.978319881
YBL003C,HTA2,65,1.024966182
YBL003C,HTA2,70,0.806586953
YBL003C,HTA2,75,-0.62537884
YBL004W,UTP20,40,0.456373695
YBL004W,UTP20,45,0.647354167
YBL004W,UTP20,50,0.111602901
YBL004W,UTP20,55,-0.285813318
YBL004W,UTP20,60,-0.683570354
YBL004W,UTP20,65,-0.040190082
YBL004W,UTP20,70,-0.942835791
YBL004W,UTP20,75,0.064265667
YBL005W,PDR3,40,0.793405673
YBL005W,PDR3,45,-0.244874628
YBL005W,PDR3,50,-0.305037412
YBL005W,PDR3,55,-0.137047768
YBL005W,PDR3,60,-0.446950498
YBL005W,PDR3,65,-0.25868987
YBL005W,PDR3,70,0.114089942
YBL005W,PDR3,75,0.07371048
YBL005W-A,NA,40,NA
YBL005W-A,NA,45,NA
YBL005W-A,NA,50,NA
YBL005W-A,NA,55,NA
YBL005W-A,NA,60,NA
YBL005W-A,NA,65,NA
YBL005W-A,NA,70,NA
YBL005W-A,NA,75,NA
YBL005W-B,NA,40,0.53028258
YBL005W-B,NA,45,-0.334468804
YBL005W-B,NA,50,0.101539037
YBL005W-B,NA,55,0.222407286
YBL005W-B,NA,60,-0.174197495
YBL005W-B,NA,65,-0.453668204
YBL005W-B,NA,70,0.28284131
YBL005W-B,NA,75,-0.535158322
YBL006C,LDB7,40,-0.205133256
YBL006C,LDB7,45,-0.320694185
YBL006C,LDB7,50,-0.006112507
YBL006C,LDB7,55,0.534954091
YBL006C,LDB7,60,0.124764197
YBL006C,LDB7,65,-0.279686128
YBL006C,LDB7,70,0.181187198
YBL006C,LDB7,75,-0.25278873
YBL006W-A,NA,40,NA
YBL006W-A,NA,45,NA
YBL006W-A,NA,50,NA
YBL006W-A,NA,55,NA
YBL006W-A,NA,60,NA
YBL006W-A,NA,65,NA
YBL006W-A,NA,70,NA
YBL006W-A,NA,75,NA
YBL007C,SLA1,40,-0.524688328
YBL007C,SLA1,45,-0.476800049
YBL007C,SLA1,50,-0.011922601
YBL007C,SLA1,55,0.103850975
YBL007C,SLA1,60,-0.189781911
YBL007C,SLA1,65,-0.036907361
YBL007C,SLA1,70,0.519777185
YBL007C,SLA1,75,0.304159033
YBL008W,HIR1,40,0.077048664
YBL008W,HIR1,45,-0.30580843
YBL008W,HIR1,50,-0.175178987
YBL008W,HIR1,55,0.047828525
YBL008W,HIR1,60,-0.418538029
YBL008W,HIR1,65,-0.331975092
YBL008W,HIR1,70,0.388088443
YBL008W,HIR1,75,0.449428267
YBL008W-A,NA,40,-0.490508642
YBL008W-A,NA,45,-1.570432187
YBL008W-A,NA,50,1.05947772
YBL008W-A,NA,55,0.744172567
YBL008W-A,NA,60,-0.55228484
YBL008W-A,NA,65,-0.335054124
YBL008W-A,NA,70,0.780423094
YBL008W-A,NA,75,NA
YBL009W,ALK2,40,-0.61587312
YBL009W,ALK2,45,-1.107013599
YBL009W,ALK2,50,-0.500834612
YBL009W,ALK2,55,0.163515344
YBL009W,ALK2,60,0.345845366
YBL009W,ALK2,65,0.389817992
YBL009W,ALK2,70,0.422113244
YBL009W,ALK2,75,0.183312499
YBL010C,NA,40,0.521206034
YBL010C,NA,45,-0.369349233
YBL010C,NA,50,0.202214033
YBL010C,NA,55,0.392065578
YBL010C,NA,60,0.077220323
YBL010C,NA,65,-0.540820227
YBL010C,NA,70,-0.484067622
YBL010C,NA,75,-0.199821873
YBL011W,SCT1,40,0.427376563
YBL011W,SCT1,45,-0.104025466
YBL011W,SCT1,50,0.289711665
YBL011W,SCT1,55,-0.113384852
YBL011W,SCT1,60,-1.339364684
YBL011W,SCT1,65,-0.09423864
YBL011W,SCT1,70,-1.023924789
YBL011W,SCT1,75,0.810838253
YBL012C,NA,40,-0.896255427
YBL012C,NA,45,0.206943461
YBL012C,NA,50,-0.049277732
YBL012C,NA,55,0.656771785
YBL012C,NA,60,-0.344270248
YBL012C,NA,65,-0.606470967
YBL012C,NA,70,0.670250169
YBL012C,NA,75,-0.454717929
YBL013W,FMT1,40,0.065430091
YBL013W,FMT1,45,-1.030222148
YBL013W,FMT1,50,-0.216234134
YBL013W,FMT1,55,-0.549790231
YBL013W,FMT1,60,-0.824547122
YBL013W,FMT1,65,-0.164239496
YBL013W,FMT1,70,1.068149592
YBL013W,FMT1,75,0.450209769
YBL014C,RRN6,40,-0.233607604
YBL014C,RRN6,45,-0.060858929
YBL014C,RRN6,50,0.146021738
YBL014C,RRN6,55,0.243227853
YBL014C,RRN6,60,-0.593973016
YBL014C,RRN6,65,-0.193293725
YBL014C,RRN6,70,-0.050419119
YBL014C,RRN6,75,0.483231291
YBL015W,ACH1,40,-0.792873866
YBL015W,ACH1,45,-0.64787312
YBL015W,ACH1,50,0.505483074
YBL015W,ACH1,55,-0.12436722
YBL015W,ACH1,60,-0.162998944
YBL015W,ACH1,65,0.078221739
YBL015W,ACH1,70,0.494719899
YBL015W,ACH1,75,0.123867101
YBL016W,FUS3,40,0.874108378
YBL016W,FUS3,45,-0.113952008
YBL016W,FUS3,50,-0.293819813
YBL016W,FUS3,55,-0.41880659
YBL016W,FUS3,60,-0.944614304
YBL016W,FUS3,65,-0.412293283
YBL016W,FUS3,70,0.365043494
YBL016W,FUS3,75,0.163978257
YBL017C,PEP1,40,-0.227423955
YBL017C,PEP1,45,-0.45985614
YBL017C,PEP1,50,-0.132427441
YBL017C,PEP1,55,-0.047155747
YBL017C,PEP1,60,-0.054542474
YBL017C,PEP1,65,0.193960302
YBL017C,PEP1,70,0.324159026
YBL017C,PEP1,75,0.238678223
YBL018C,POP8,40,-0.889172632
YBL018C,POP8,45,-0.079781281
YBL018C,POP8,50,-0.5266916
YBL018C,POP8,55,-0.005625225
YBL018C,POP8,60,0.467812412
YBL018C,POP8,65,0.318212919
YBL018C,POP8,70,0.449551003
YBL018C,POP8,75,-0.271929945
YBL019W,APN2,40,0.857951228
YBL019W,APN2,45,-0.270328565
YBL019W,APN2,50,0.092307616
YBL019W,APN2,55,-0.014749964
YBL019W,APN2,60,-0.245555597
YBL019W,APN2,65,-0.043947162
YBL019W,APN2,70,-0.279280166
YBL019W,APN2,75,-0.588543157
YBL020W,RFT1,40,0.26926268
YBL020W,RFT1,45,-0.143651647
YBL020W,RFT1,50,-0.144594893
YBL020W,RFT1,55,0.27844061
YBL020W,RFT1,60,-0.091335779
YBL020W,RFT1,65,-0.276401176
YBL020W,RFT1,70,-0.054969049
YBL020W,RFT1,75,0.063710449
YBL021C,HAP3,40,0.841115382
YBL021C,HAP3,45,0.113838844
YBL021C,HAP3,50,-0.023922212
YBL021C,HAP3,55,-0.332375688
YBL021C,HAP3,60,-0.32014804
YBL021C,HAP3,65,-0.228704899
YBL021C,HAP3,70,-0.358526031
YBL021C,HAP3,75,-0.129213752
YBL022C,PIM1,40,0.423225033
YBL022C,PIM1,45,0.149024373
YBL022C,PIM1,50,-0.037588433
YBL022C,PIM1,55,-0.158610171
YBL022C,PIM1,60,-0.424182687
YBL022C,PIM1,65,-0.251976861
YBL022C,PIM1,70,0.197206281
YBL022C,PIM1,75,-0.076117384
YBL023C,MCM2,40,0.171985112
YBL023C,MCM2,45,-0.146561629
YBL023C,MCM2,50,0.063323406
YBL023C,MCM2,55,0.150971934
YBL023C,MCM2,60,-0.549932046
YBL023C,MCM2,65,-0.255549697
YBL023C,MCM2,70,-0.079239992
YBL023C,MCM2,75,0.430315106
YBL024W,NCL1,40,0.121533437
YBL024W,NCL1,45,0.194527673
YBL024W,NCL1,50,0.171454175
YBL024W,NCL1,55,0.106614017
YBL024W,NCL1,60,-0.403823109
YBL024W,NCL1,65,-0.638930783
YBL024W,NCL1,70,-0.196771036
YBL024W,NCL1,75,0.372201178
YBL025W,RRN10,40,-0.113328361
YBL025W,RRN10,45,-0.449682671
YBL025W,RRN10,50,0.012221434
YBL025W,RRN10,55,0.128482555
YBL025W,RRN10,60,-0.108118025
YBL025W,RRN10,65,-0.275783519
YBL025W,RRN10,70,0.131358551
YBL025W,RRN10,75,0.477748703
YBL026W,LSM2,40,-0.788635392
YBL026W,LSM2,45,-0.050322254
YBL026W,LSM2,50,-0.387584108
YBL026W,LSM2,55,-0.255035853
YBL026W,LSM2,60,0.40798423
YBL026W,LSM2,65,0.348831817
YBL026W,LSM2,70,0.641564002
YBL026W,LSM2,75,-0.529834797
YBL027W,RPL19B,40,-0.253043576
YBL027W,RPL19B,45,-0.284370069
YBL027W,RPL19B,50,-0.217426329
YBL027W,RPL19B,55,-0.163083732
YBL027W,RPL19B,60,0.072709323
YBL027W,RPL19B,65,0.354200409
YBL027W,RPL19B,70,0.211564245
YBL027W,RPL19B,75,0.135736358
YBL028C,NA,40,-0.135671881
YBL028C,NA,45,0.931588257
YBL028C,NA,50,0.458546811
YBL028C,NA,55,-0.007590952
YBL028C,NA,60,-0.201195429
YBL028C,NA,65,-0.814150078
YBL028C,NA,70,-0.839036682
YBL028C,NA,75,-0.293569881
YBL029C-A,NA,40,-0.394236784
YBL029C-A,NA,45,-0.567306563
YBL029C-A,NA,50,0.16224757
YBL029C-A,NA,55,0.134916933
YBL029C-A,NA,60,0.724530177
YBL029C-A,NA,65,0.190243014
YBL029C-A,NA,70,0.0502821
YBL029C-A,NA,75,-0.947895165
YBL029W,NA,40,-0.192893662
YBL029W,NA,45,-0.260204301
YBL029W,NA,50,0.486606559
YBL029W,NA,55,-0.293937017
YBL029W,NA,60,0.187221746
YBL029W,NA,65,0.138783599
YBL029W,NA,70,-0.032863268
